Step,X,Y,Z,Species
1000,10.0575,16.7625,27.9375,FSDEE
1000,10.0575,14.5275,30.1725,FSDEE
1000,12.2925,16.7625,27.9375,LiFSI
1000,12.2925,14.5275,30.1725,FSDEE
1000,10.0575,16.7625,30.1725,FSDEE
1000,12.2925,16.7625,30.1725,FSDEE
1000,13.41,13.41,26.82,FSDEE
1000,15.645,15.645,29.055,FSDEE
1000,15.645,15.645,26.82,FSDEE
1000,15.645,13.41,29.055,FSDEE
1000,13.41,15.645,29.055,FSDEE
1000,15.645,13.41,26.82,FSDEE
1000,13.41,15.645,26.82,FSDEE
1000,13.41,13.41,29.055,FSDEE
1000,14.5275,14.5275,27.9375,FSDEE
1000,16.7625,14.5275,27.9375,FSDEE
1000,14.5275,16.7625,27.9375,FSDEE
1000,14.5275,14.5275,30.1725,LiFSI
1000,16.7625,14.5275,30.1725,LiFSI
1000,14.5275,16.7625,30.1725,FSDEE
1000,16.7625,16.7625,30.1725,FSDEE
1000,17.88,13.41,26.82,FSDEE
1000,20.115,15.645,29.055,FSDEE
1000,20.115,15.645,26.82,FSDEE
1000,20.115,13.41,29.055,LiFSI
1000,17.88,15.645,29.055,FSDEE
1000,20.115,13.41,26.82,LiFSI
1000,17.88,15.645,26.82,LiFSI
1000,17.88,13.41,29.055,LiFSI
1000,18.9975,14.5275,27.9375,FSDEE
1000,18.9975,16.7625,27.9375,FSDEE
1000,18.9975,14.5275,30.1725,LiFSI
1000,21.2325,16.7625,27.9375,FSDEE
1000,21.2325,14.5275,30.1725,FSDEE
1000,18.9975,16.7625,30.1725,FSDEE
1000,21.2325,16.7625,30.1725,FSDEE
1000,24.585,15.645,29.055,LiFSI
1000,24.585,15.645,26.82,LiFSI
1000,24.585,13.41,29.055,FSDEE
1000,22.35,15.645,29.055,FSDEE
1000,24.585,13.41,26.82,FSDEE
1000,22.35,15.645,26.82,FSDEE
1000,22.35,13.41,29.055,FSDEE
1000,23.4675,14.5275,27.9375,LiFSI
1000,23.4675,16.7625,27.9375,FSDEE
1000,23.4675,14.5275,30.1725,FSDEE
1000,25.7025,16.7625,27.9375,FSDEE
1000,25.7025,14.5275,30.1725,FSDEE
1000,23.4675,16.7625,30.1725,FSDEE
1000,25.7025,16.7625,30.1725,FSDEE
1000,26.82,13.41,26.82,FSDEE
1000,29.055,15.645,29.055,LiFSI
1000,29.055,15.645,26.82,FSDEE
1000,26.82,15.645,29.055,FSDEE
1000,29.055,13.41,26.82,FSDEE
1000,26.82,15.645,26.82,LiFSI
1000,27.9375,14.5275,27.9375,FSDEE
1000,30.1725,14.5275,27.9375,LiFSI
1000,27.9375,16.7625,27.9375,FSDEE
1000,30.1725,16.7625,27.9375,FSDEE
1000,30.1725,14.5275,30.1725,FSDEE
1000,27.9375,16.7625,30.1725,LiFSI
1000,30.1725,16.7625,30.1725,FSDEE
1000,31.29,13.41,26.82,FSDEE
1000,33.525,15.645,26.82,FSDEE
1000,31.29,15.645,29.055,LiFSI
1000,33.525,13.41,26.82,FSDEE
1000,31.29,13.41,29.055,FSDEE
1000,32.4075,14.5275,27.9375,FSDEE
1000,34.6425,14.5275,27.9375,LiFSI
1000,32.4075,16.7625,27.9375,FSDEE
1000,32.4075,14.5275,30.1725,FSDEE
1000,34.6425,16.7625,27.9375,LiFSI
1000,34.6425,14.5275,30.1725,FSDEE
1000,32.4075,16.7625,30.1725,FSDEE
1000,34.6425,16.7625,30.1725,LiFSI
1000,35.76,13.41,26.82,FSDEE
1000,37.995,15.645,29.055,FSDEE
1000,37.995,15.645,26.82,LiFSI
1000,37.995,13.41,29.055,LiFSI
1000,35.76,15.645,29.055,LiFSI
1000,37.995,13.41,26.82,LiFSI
1000,35.76,15.645,26.82,FSDEE
1000,35.76,13.41,29.055,LiFSI
1000,36.8775,14.5275,27.9375,LiFSI
1000,39.1125,14.5275,27.9375,FSDEE
1000,36.8775,16.7625,27.9375,LiFSI
1000,39.1125,16.7625,27.9375,FSDEE
1000,36.8775,16.7625,30.1725,FSDEE
1000,39.1125,16.7625,30.1725,FSDEE
1000,40.23,13.41,26.82,FSDEE
1000,42.465,15.645,29.055,FSDEE
1000,42.465,15.645,26.82,FSDEE
1000,42.465,13.41,29.055,FSDEE
1000,42.465,13.41,26.82,FSDEE
1000,40.23,15.645,26.82,FSDEE
1000,41.3475,14.5275,27.9375,LiFSI
1000,43.5825,14.5275,27.9375,FSDEE
1000,41.3475,16.7625,27.9375,FSDEE
1000,41.3475,14.5275,30.1725,FSDEE
1000,43.5825,16.7625,27.9375,FSDEE
1000,43.5825,14.5275,30.1725,FSDEE
1000,41.3475,16.7625,30.1725,FSDEE
1000,43.5825,16.7625,30.1725,FSDEE
1000,0,17.88,26.82,LiFSI
1000,2.235,20.115,26.82,FSDEE
1000,0,20.115,29.055,LiFSI
1000,2.235,17.88,26.82,FSDEE
1000,0,20.115,26.82,FSDEE
1000,0,17.88,29.055,FSDEE
1000,3.3525,18.9975,27.9375,LiFSI
1000,1.1175,18.9975,30.1725,FSDEE
1000,1.1175,21.2325,30.1725,FSDEE
1000,4.47,17.88,26.82,FSDEE
1000,6.705,20.115,29.055,LiFSI
1000,6.705,20.115,26.82,FSDEE
1000,6.705,17.88,29.055,FSDEE
1000,4.47,20.115,29.055,FSDEE
1000,6.705,17.88,26.82,LiFSI
1000,4.47,20.115,26.82,LiFSI
1000,5.5875,18.9975,27.9375,FSDEE
1000,5.5875,21.2325,27.9375,FSDEE
1000,5.5875,18.9975,30.1725,FSDEE
1000,7.8225,21.2325,27.9375,LiFSI
1000,7.8225,18.9975,30.1725,FSDEE
1000,8.94,17.88,26.82,FSDEE
1000,11.175,20.115,29.055,FSDEE
1000,11.175,20.115,26.82,LiFSI
1000,11.175,17.88,29.055,FSDEE
1000,8.94,20.115,26.82,FSDEE
1000,10.0575,18.9975,27.9375,FSDEE
1000,12.2925,18.9975,27.9375,LiFSI
1000,12.2925,18.9975,30.1725,FSDEE
1000,10.0575,21.2325,30.1725,FSDEE
1000,12.2925,21.2325,30.1725,FSDEE
1000,15.645,20.115,29.055,LiFSI
1000,15.645,20.115,26.82,LiFSI
1000,15.645,17.88,29.055,FSDEE
1000,13.41,20.115,29.055,FSDEE
1000,15.645,17.88,26.82,LiFSI
1000,13.41,20.115,26.82,FSDEE
1000,13.41,17.88,29.055,FSDEE
1000,14.5275,18.9975,27.9375,LiFSI
1000,14.5275,21.2325,27.9375,FSDEE
1000,14.5275,18.9975,30.1725,FSDEE
1000,16.7625,21.2325,27.9375,FSDEE
1000,16.7625,18.9975,30.1725,FSDEE
1000,14.5275,21.2325,30.1725,FSDEE
1000,16.7625,21.2325,30.1725,FSDEE
1000,17.88,17.88,26.82,FSDEE
1000,20.115,20.115,29.055,LiFSI
1000,20.115,20.115,26.82,FSDEE
1000,17.88,20.115,29.055,FSDEE
1000,20.115,17.88,26.82,FSDEE
1000,17.88,20.115,26.82,FSDEE
1000,17.88,17.88,29.055,FSDEE
1000,21.2325,18.9975,27.9375,FSDEE
1000,18.9975,21.2325,27.9375,FSDEE
1000,18.9975,18.9975,30.1725,FSDEE
1000,21.2325,21.2325,27.9375,FSDEE
1000,21.2325,18.9975,30.1725,FSDEE
1000,18.9975,21.2325,30.1725,LiFSI
1000,21.2325,21.2325,30.1725,LiFSI
1000,22.35,17.88,26.82,FSDEE
1000,24.585,20.115,29.055,FSDEE
1000,24.585,20.115,26.82,FSDEE
1000,24.585,17.88,29.055,FSDEE
1000,24.585,17.88,26.82,FSDEE
1000,22.35,20.115,26.82,FSDEE
1000,22.35,17.88,29.055,LiFSI
1000,23.4675,21.2325,27.9375,FSDEE
1000,23.4675,18.9975,30.1725,LiFSI
1000,25.7025,18.9975,30.1725,FSDEE
1000,23.4675,21.2325,30.1725,FSDEE
1000,25.7025,21.2325,30.1725,LiFSI
1000,26.82,17.88,26.82,LiFSI
1000,29.055,20.115,29.055,FSDEE
1000,29.055,20.115,26.82,FSDEE
1000,26.82,20.115,29.055,FSDEE
1000,26.82,20.115,26.82,LiFSI
1000,26.82,17.88,29.055,LiFSI
1000,27.9375,18.9975,27.9375,FSDEE
1000,30.1725,18.9975,27.9375,FSDEE
1000,27.9375,21.2325,27.9375,FSDEE
1000,27.9375,18.9975,30.1725,FSDEE
1000,30.1725,21.2325,27.9375,FSDEE
1000,30.1725,18.9975,30.1725,FSDEE
1000,27.9375,21.2325,30.1725,FSDEE
1000,31.29,17.88,26.82,FSDEE
1000,33.525,20.115,29.055,FSDEE
1000,33.525,20.115,26.82,FSDEE
1000,33.525,17.88,29.055,FSDEE
1000,31.29,20.115,29.055,FSDEE
1000,33.525,17.88,26.82,FSDEE
1000,31.29,17.88,29.055,FSDEE
1000,32.4075,18.9975,27.9375,FSDEE
1000,32.4075,21.2325,27.9375,FSDEE
1000,34.6425,21.2325,27.9375,FSDEE
1000,32.4075,21.2325,30.1725,FSDEE
1000,35.76,17.88,26.82,FSDEE
1000,37.995,20.115,29.055,LiFSI
1000,37.995,20.115,26.82,FSDEE
1000,35.76,20.115,29.055,FSDEE
1000,35.76,20.115,26.82,FSDEE
1000,35.76,17.88,29.055,FSDEE
1000,36.8775,18.9975,27.9375,FSDEE
1000,39.1125,18.9975,27.9375,FSDEE
1000,36.8775,21.2325,27.9375,FSDEE
1000,39.1125,21.2325,27.9375,FSDEE
1000,36.8775,21.2325,30.1725,FSDEE
1000,40.23,17.88,26.82,FSDEE
1000,42.465,20.115,29.055,FSDEE
1000,42.465,20.115,26.82,FSDEE
1000,40.23,20.115,29.055,LiFSI
1000,42.465,17.88,26.82,LiFSI
1000,40.23,20.115,26.82,LiFSI
1000,40.23,17.88,29.055,FSDEE
1000,41.3475,18.9975,27.9375,FSDEE
1000,43.5825,18.9975,27.9375,FSDEE
1000,41.3475,21.2325,27.9375,FSDEE
1000,41.3475,18.9975,30.1725,FSDEE
1000,43.5825,18.9975,30.1725,FSDEE
1000,41.3475,21.2325,30.1725,FSDEE
1000,43.5825,21.2325,30.1725,FSDEE
1000,2.235,22.35,29.055,FSDEE
1000,0,24.585,29.055,FSDEE
1000,0,24.585,26.82,FSDEE
1000,0,22.35,29.055,FSDEE
1000,1.1175,23.4675,27.9375,FSDEE
1000,1.1175,25.7025,27.9375,FSDEE
1000,1.1175,23.4675,30.1725,FSDEE
1000,3.3525,25.7025,27.9375,FSDEE
1000,3.3525,23.4675,30.1725,FSDEE
1000,1.1175,25.7025,30.1725,FSDEE
1000,3.3525,25.7025,30.1725,FSDEE
1000,4.47,22.35,26.82,FSDEE
1000,6.705,24.585,29.055,FSDEE
1000,6.705,24.585,26.82,FSDEE
1000,4.47,24.585,29.055,FSDEE
1000,6.705,22.35,26.82,FSDEE
1000,4.47,24.585,26.82,FSDEE
1000,4.47,22.35,29.055,FSDEE
1000,7.8225,23.4675,27.9375,FSDEE
1000,5.5875,25.7025,27.9375,FSDEE
1000,5.5875,23.4675,30.1725,FSDEE
1000,7.8225,25.7025,27.9375,FSDEE
1000,7.8225,25.7025,30.1725,LiFSI
1000,11.175,24.585,29.055,FSDEE
1000,11.175,24.585,26.82,LiFSI
1000,11.175,22.35,29.055,FSDEE
1000,8.94,24.585,29.055,FSDEE
1000,11.175,22.35,26.82,FSDEE
1000,8.94,22.35,29.055,LiFSI
1000,12.2925,23.4675,27.9375,FSDEE
1000,10.0575,25.7025,27.9375,FSDEE
1000,10.0575,23.4675,30.1725,LiFSI
1000,12.2925,25.7025,27.9375,FSDEE
1000,12.2925,23.4675,30.1725,LiFSI
1000,10.0575,25.7025,30.1725,LiFSI
1000,15.645,24.585,26.82,LiFSI
1000,15.645,22.35,29.055,LiFSI
1000,13.41,24.585,29.055,FSDEE
1000,15.645,22.35,26.82,LiFSI
1000,13.41,24.585,26.82,FSDEE
1000,13.41,22.35,29.055,FSDEE
1000,14.5275,23.4675,27.9375,FSDEE
1000,16.7625,23.4675,27.9375,FSDEE
1000,14.5275,25.7025,27.9375,LiFSI
1000,14.5275,23.4675,30.1725,FSDEE
1000,16.7625,25.7025,27.9375,FSDEE
1000,16.7625,25.7025,30.1725,LiFSI
1000,17.88,22.35,26.82,FSDEE
1000,20.115,24.585,26.82,FSDEE
1000,17.88,24.585,29.055,FSDEE
1000,20.115,22.35,26.82,FSDEE
1000,17.88,24.585,26.82,FSDEE
1000,17.88,22.35,29.055,FSDEE
1000,21.2325,23.4675,27.9375,LiFSI
1000,18.9975,23.4675,30.1725,FSDEE
1000,21.2325,25.7025,27.9375,FSDEE
1000,21.2325,23.4675,30.1725,FSDEE
1000,18.9975,25.7025,30.1725,FSDEE
1000,21.2325,25.7025,30.1725,FSDEE
1000,22.35,22.35,26.82,FSDEE
1000,24.585,24.585,29.055,LiFSI
1000,24.585,22.35,29.055,LiFSI
1000,22.35,24.585,29.055,FSDEE
1000,22.35,22.35,29.055,LiFSI
1000,25.7025,23.4675,27.9375,FSDEE
1000,23.4675,25.7025,27.9375,LiFSI
1000,23.4675,23.4675,30.1725,FSDEE
1000,25.7025,23.4675,30.1725,FSDEE
1000,25.7025,25.7025,30.1725,FSDEE
1000,26.82,22.35,26.82,FSDEE
1000,29.055,24.585,29.055,FSDEE
1000,29.055,24.585,26.82,LiFSI
1000,29.055,22.35,29.055,FSDEE
1000,26.82,24.585,29.055,FSDEE
1000,29.055,22.35,26.82,FSDEE
1000,26.82,22.35,29.055,FSDEE
1000,27.9375,23.4675,27.9375,LiFSI
1000,30.1725,23.4675,27.9375,FSDEE
1000,27.9375,25.7025,27.9375,FSDEE
1000,27.9375,23.4675,30.1725,FSDEE
1000,30.1725,25.7025,27.9375,FSDEE
1000,27.9375,25.7025,30.1725,FSDEE
1000,30.1725,25.7025,30.1725,FSDEE
1000,31.29,22.35,26.82,FSDEE
1000,33.525,24.585,29.055,LiFSI
1000,33.525,24.585,26.82,LiFSI
1000,31.29,24.585,29.055,FSDEE
1000,33.525,22.35,26.82,LiFSI
1000,31.29,24.585,26.82,LiFSI
1000,31.29,22.35,29.055,FSDEE
1000,32.4075,23.4675,27.9375,LiFSI
1000,34.6425,23.4675,27.9375,FSDEE
1000,32.4075,25.7025,27.9375,FSDEE
1000,32.4075,23.4675,30.1725,FSDEE
1000,34.6425,25.7025,27.9375,FSDEE
1000,32.4075,25.7025,30.1725,FSDEE
1000,34.6425,25.7025,30.1725,FSDEE
1000,35.76,22.35,26.82,FSDEE
1000,37.995,24.585,29.055,FSDEE
1000,37.995,24.585,26.82,FSDEE
1000,37.995,22.35,29.055,FSDEE
1000,35.76,24.585,29.055,LiFSI
1000,35.76,24.585,26.82,LiFSI
1000,35.76,22.35,29.055,LiFSI
1000,36.8775,23.4675,27.9375,FSDEE
1000,36.8775,25.7025,27.9375,LiFSI
1000,36.8775,23.4675,30.1725,FSDEE
1000,39.1125,25.7025,27.9375,FSDEE
1000,39.1125,23.4675,30.1725,FSDEE
1000,36.8775,25.7025,30.1725,FSDEE
1000,39.1125,25.7025,30.1725,FSDEE
1000,40.23,22.35,26.82,LiFSI
1000,42.465,24.585,29.055,FSDEE
1000,42.465,22.35,29.055,LiFSI
1000,40.23,24.585,29.055,FSDEE
1000,42.465,22.35,26.82,LiFSI
1000,40.23,24.585,26.82,LiFSI
1000,40.23,22.35,29.055,FSDEE
1000,41.3475,23.4675,27.9375,FSDEE
1000,41.3475,25.7025,27.9375,LiFSI
1000,43.5825,25.7025,27.9375,FSDEE
1000,43.5825,23.4675,30.1725,LiFSI
1000,41.3475,25.7025,30.1725,FSDEE
1000,43.5825,25.7025,30.1725,FSDEE
1000,2.235,29.055,29.055,FSDEE
1000,2.235,29.055,26.82,FSDEE
1000,0,29.055,29.055,FSDEE
1000,2.235,26.82,26.82,LiFSI
1000,0,29.055,26.82,FSDEE
1000,0,26.82,29.055,FSDEE
1000,1.1175,27.9375,27.9375,FSDEE
1000,1.1175,30.1725,27.9375,FSDEE
1000,1.1175,27.9375,30.1725,FSDEE
1000,3.3525,27.9375,30.1725,FSDEE
1000,3.3525,30.1725,30.1725,FSDEE
1000,6.705,29.055,29.055,FSDEE
1000,6.705,26.82,29.055,FSDEE
1000,4.47,29.055,29.055,FSDEE
1000,6.705,26.82,26.82,LiFSI
1000,4.47,29.055,26.82,FSDEE
1000,4.47,26.82,29.055,LiFSI
1000,5.5875,27.9375,27.9375,FSDEE
1000,7.8225,27.9375,27.9375,FSDEE
1000,5.5875,30.1725,27.9375,LiFSI
1000,7.8225,30.1725,27.9375,FSDEE
1000,7.8225,27.9375,30.1725,FSDEE
1000,5.5875,30.1725,30.1725,FSDEE
1000,7.8225,30.1725,30.1725,LiFSI
1000,8.94,26.82,26.82,FSDEE
1000,11.175,29.055,29.055,FSDEE
1000,11.175,26.82,29.055,FSDEE
1000,8.94,29.055,29.055,FSDEE
1000,11.175,26.82,26.82,LiFSI
1000,8.94,26.82,29.055,FSDEE
1000,10.0575,27.9375,27.9375,FSDEE
1000,12.2925,27.9375,27.9375,FSDEE
1000,10.0575,30.1725,27.9375,LiFSI
1000,12.2925,27.9375,30.1725,FSDEE
1000,10.0575,30.1725,30.1725,FSDEE
1000,12.2925,30.1725,30.1725,FSDEE
1000,13.41,26.82,26.82,FSDEE
1000,15.645,29.055,29.055,FSDEE
1000,15.645,29.055,26.82,FSDEE
1000,15.645,26.82,26.82,FSDEE
1000,13.41,26.82,29.055,FSDEE
1000,14.5275,27.9375,27.9375,FSDEE
1000,16.7625,27.9375,27.9375,FSDEE
1000,14.5275,30.1725,27.9375,FSDEE
1000,14.5275,27.9375,30.1725,FSDEE
1000,16.7625,30.1725,27.9375,LiFSI
1000,16.7625,27.9375,30.1725,LiFSI
1000,20.115,29.055,29.055,FSDEE
1000,20.115,26.82,29.055,FSDEE
1000,17.88,29.055,29.055,FSDEE
1000,20.115,26.82,26.82,FSDEE
1000,17.88,29.055,26.82,FSDEE
1000,21.2325,27.9375,27.9375,FSDEE
1000,18.9975,30.1725,27.9375,FSDEE
1000,18.9975,27.9375,30.1725,FSDEE
1000,21.2325,27.9375,30.1725,FSDEE
1000,18.9975,30.1725,30.1725,LiFSI
1000,21.2325,30.1725,30.1725,FSDEE
1000,24.585,29.055,29.055,FSDEE
1000,24.585,26.82,29.055,FSDEE
1000,22.35,29.055,29.055,LiFSI
1000,24.585,26.82,26.82,FSDEE
1000,22.35,26.82,29.055,LiFSI
1000,25.7025,27.9375,27.9375,FSDEE
1000,23.4675,30.1725,27.9375,LiFSI
1000,25.7025,30.1725,27.9375,LiFSI
1000,25.7025,27.9375,30.1725,FSDEE
1000,25.7025,30.1725,30.1725,FSDEE
1000,26.82,26.82,26.82,FSDEE
1000,29.055,29.055,29.055,LiFSI
1000,29.055,29.055,26.82,LiFSI
1000,26.82,29.055,29.055,FSDEE
1000,29.055,26.82,26.82,FSDEE
1000,26.82,29.055,26.82,FSDEE
1000,26.82,26.82,29.055,FSDEE
1000,27.9375,27.9375,27.9375,LiFSI
1000,30.1725,27.9375,27.9375,FSDEE
1000,27.9375,27.9375,30.1725,LiFSI
1000,30.1725,27.9375,30.1725,LiFSI
1000,30.1725,30.1725,30.1725,LiFSI
1000,33.525,29.055,29.055,FSDEE
1000,33.525,29.055,26.82,FSDEE
1000,33.525,26.82,29.055,FSDEE
1000,31.29,29.055,29.055,FSDEE
1000,31.29,29.055,26.82,FSDEE
1000,31.29,26.82,29.055,FSDEE
1000,32.4075,27.9375,27.9375,FSDEE
1000,34.6425,27.9375,27.9375,FSDEE
1000,32.4075,30.1725,27.9375,FSDEE
1000,32.4075,27.9375,30.1725,FSDEE
1000,34.6425,30.1725,27.9375,FSDEE
1000,34.6425,27.9375,30.1725,FSDEE
1000,32.4075,30.1725,30.1725,FSDEE
1000,34.6425,30.1725,30.1725,FSDEE
1000,35.76,26.82,26.82,FSDEE
1000,37.995,29.055,29.055,FSDEE
1000,37.995,29.055,26.82,FSDEE
1000,35.76,29.055,29.055,FSDEE
1000,37.995,26.82,26.82,LiFSI
1000,35.76,29.055,26.82,FSDEE
1000,36.8775,27.9375,27.9375,FSDEE
1000,39.1125,27.9375,27.9375,FSDEE
1000,36.8775,30.1725,27.9375,FSDEE
1000,36.8775,27.9375,30.1725,FSDEE
1000,39.1125,30.1725,27.9375,FSDEE
1000,36.8775,30.1725,30.1725,FSDEE
1000,39.1125,30.1725,30.1725,LiFSI
1000,40.23,26.82,26.82,FSDEE
1000,42.465,29.055,26.82,FSDEE
1000,40.23,29.055,29.055,FSDEE
1000,42.465,26.82,26.82,LiFSI
1000,40.23,29.055,26.82,FSDEE
1000,40.23,26.82,29.055,FSDEE
1000,41.3475,27.9375,27.9375,FSDEE
1000,43.5825,27.9375,27.9375,FSDEE
1000,41.3475,30.1725,27.9375,FSDEE
1000,41.3475,27.9375,30.1725,FSDEE
1000,43.5825,30.1725,27.9375,FSDEE
1000,43.5825,27.9375,30.1725,LiFSI
1000,43.5825,30.1725,30.1725,FSDEE
1000,0,31.29,26.82,FSDEE
1000,2.235,33.525,29.055,FSDEE
1000,2.235,33.525,26.82,FSDEE
1000,0,33.525,29.055,FSDEE
1000,2.235,31.29,26.82,LiFSI
1000,0,33.525,26.82,FSDEE
1000,0,31.29,29.055,FSDEE
1000,1.1175,32.4075,27.9375,FSDEE
1000,3.3525,32.4075,27.9375,FSDEE
1000,1.1175,34.6425,27.9375,FSDEE
1000,1.1175,32.4075,30.1725,FSDEE
1000,3.3525,34.6425,27.9375,FSDEE
1000,3.3525,32.4075,30.1725,FSDEE
1000,1.1175,34.6425,30.1725,FSDEE
1000,4.47,31.29,26.82,FSDEE
1000,6.705,33.525,29.055,FSDEE
1000,6.705,33.525,26.82,FSDEE
1000,6.705,31.29,26.82,FSDEE
1000,4.47,33.525,26.82,FSDEE
1000,4.47,31.29,29.055,LiFSI
1000,7.8225,32.4075,27.9375,FSDEE
1000,7.8225,34.6425,27.9375,FSDEE
1000,7.8225,32.4075,30.1725,FSDEE
1000,5.5875,34.6425,30.1725,LiFSI
1000,8.94,31.29,26.82,FSDEE
1000,11.175,33.525,29.055,FSDEE
1000,11.175,33.525,26.82,LiFSI
1000,11.175,31.29,29.055,FSDEE
1000,8.94,33.525,29.055,FSDEE
1000,8.94,33.525,26.82,FSDEE
1000,8.94,31.29,29.055,FSDEE
1000,10.0575,32.4075,27.9375,FSDEE
1000,10.0575,34.6425,27.9375,FSDEE
1000,10.0575,32.4075,30.1725,FSDEE
1000,12.2925,34.6425,27.9375,LiFSI
1000,12.2925,32.4075,30.1725,LiFSI
1000,10.0575,34.6425,30.1725,FSDEE
1000,12.2925,34.6425,30.1725,FSDEE
1000,13.41,31.29,26.82,FSDEE
1000,15.645,33.525,29.055,FSDEE
1000,15.645,33.525,26.82,LiFSI
1000,15.645,31.29,29.055,FSDEE
1000,13.41,33.525,29.055,FSDEE
1000,15.645,31.29,26.82,FSDEE
1000,13.41,33.525,26.82,FSDEE
1000,14.5275,34.6425,27.9375,FSDEE
1000,14.5275,32.4075,30.1725,FSDEE
1000,16.7625,34.6425,27.9375,FSDEE
1000,16.7625,32.4075,30.1725,FSDEE
1000,14.5275,34.6425,30.1725,FSDEE
1000,16.7625,34.6425,30.1725,FSDEE
1000,20.115,33.525,29.055,FSDEE
1000,20.115,31.29,29.055,FSDEE
1000,20.115,31.29,26.82,LiFSI
1000,17.88,33.525,26.82,LiFSI
1000,17.88,31.29,29.055,FSDEE
1000,18.9975,32.4075,27.9375,FSDEE
1000,21.2325,32.4075,27.9375,FSDEE
1000,18.9975,34.6425,27.9375,FSDEE
1000,18.9975,32.4075,30.1725,FSDEE
1000,21.2325,34.6425,27.9375,FSDEE
1000,21.2325,32.4075,30.1725,FSDEE
1000,21.2325,34.6425,30.1725,LiFSI
1000,24.585,33.525,29.055,FSDEE
1000,24.585,31.29,29.055,FSDEE
1000,22.35,33.525,29.055,LiFSI
1000,24.585,31.29,26.82,FSDEE
1000,22.35,33.525,26.82,FSDEE
1000,22.35,31.29,29.055,FSDEE
1000,23.4675,32.4075,27.9375,FSDEE
1000,25.7025,32.4075,27.9375,FSDEE
1000,23.4675,34.6425,27.9375,FSDEE
1000,25.7025,34.6425,27.9375,FSDEE
1000,25.7025,32.4075,30.1725,FSDEE
1000,23.4675,34.6425,30.1725,LiFSI
1000,25.7025,34.6425,30.1725,FSDEE
1000,26.82,31.29,26.82,FSDEE
1000,29.055,33.525,29.055,FSDEE
1000,29.055,33.525,26.82,FSDEE
1000,26.82,33.525,29.055,FSDEE
1000,29.055,31.29,26.82,LiFSI
1000,26.82,33.525,26.82,LiFSI
1000,26.82,31.29,29.055,FSDEE
1000,27.9375,34.6425,27.9375,FSDEE
1000,30.1725,34.6425,27.9375,FSDEE
1000,30.1725,32.4075,30.1725,LiFSI
1000,27.9375,34.6425,30.1725,FSDEE
1000,30.1725,34.6425,30.1725,LiFSI
1000,33.525,33.525,29.055,FSDEE
1000,33.525,33.525,26.82,FSDEE
1000,31.29,33.525,29.055,FSDEE
1000,31.29,31.29,29.055,FSDEE
1000,32.4075,32.4075,27.9375,FSDEE
1000,34.6425,32.4075,27.9375,FSDEE
1000,32.4075,34.6425,27.9375,LiFSI
1000,32.4075,32.4075,30.1725,LiFSI
1000,34.6425,34.6425,27.9375,FSDEE
1000,34.6425,32.4075,30.1725,FSDEE
1000,34.6425,34.6425,30.1725,FSDEE
1000,35.76,31.29,26.82,FSDEE
1000,37.995,33.525,29.055,FSDEE
1000,37.995,33.525,26.82,FSDEE
1000,37.995,31.29,29.055,FSDEE
1000,35.76,33.525,29.055,FSDEE
1000,37.995,31.29,26.82,LiFSI
1000,35.76,31.29,29.055,LiFSI
1000,36.8775,32.4075,27.9375,LiFSI
1000,36.8775,34.6425,27.9375,FSDEE
1000,36.8775,32.4075,30.1725,FSDEE
1000,39.1125,32.4075,30.1725,FSDEE
1000,36.8775,34.6425,30.1725,FSDEE
1000,39.1125,34.6425,30.1725,LiFSI
1000,40.23,31.29,26.82,FSDEE
1000,42.465,33.525,29.055,FSDEE
1000,42.465,33.525,26.82,FSDEE
1000,42.465,31.29,29.055,FSDEE
1000,40.23,33.525,29.055,FSDEE
1000,42.465,31.29,26.82,FSDEE
1000,40.23,33.525,26.82,LiFSI
1000,40.23,31.29,29.055,FSDEE
1000,43.5825,32.4075,27.9375,FSDEE
1000,41.3475,34.6425,27.9375,FSDEE
1000,41.3475,32.4075,30.1725,FSDEE
1000,43.5825,34.6425,27.9375,FSDEE
1000,43.5825,32.4075,30.1725,FSDEE
1000,41.3475,34.6425,30.1725,FSDEE
1000,43.5825,34.6425,30.1725,LiFSI
1000,0,35.76,26.82,LiFSI
1000,2.235,37.995,29.055,FSDEE
1000,2.235,37.995,26.82,LiFSI
1000,2.235,35.76,29.055,FSDEE
1000,0,35.76,29.055,FSDEE
1000,1.1175,36.8775,27.9375,FSDEE
1000,3.3525,36.8775,27.9375,FSDEE
1000,1.1175,39.1125,27.9375,FSDEE
1000,1.1175,36.8775,30.1725,FSDEE
1000,3.3525,39.1125,27.9375,LiFSI
1000,3.3525,36.8775,30.1725,FSDEE
1000,1.1175,39.1125,30.1725,FSDEE
1000,6.705,37.995,29.055,FSDEE
1000,6.705,35.76,29.055,FSDEE
1000,4.47,37.995,29.055,LiFSI
1000,6.705,35.76,26.82,FSDEE
1000,4.47,37.995,26.82,FSDEE
1000,4.47,35.76,29.055,FSDEE
1000,5.5875,36.8775,27.9375,FSDEE
1000,7.8225,36.8775,27.9375,FSDEE
1000,5.5875,36.8775,30.1725,FSDEE
1000,7.8225,39.1125,27.9375,FSDEE
1000,7.8225,36.8775,30.1725,FSDEE
1000,5.5875,39.1125,30.1725,FSDEE
1000,7.8225,39.1125,30.1725,FSDEE
1000,8.94,35.76,26.82,FSDEE
1000,11.175,37.995,29.055,FSDEE
